"HITId","MaxAssignments","AssignmentId","WorkerId","AssignmentStatus","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Input_url1","Input_url2","Input_url3","Answer_comments","Answer_control1","Answer_control2","Answer_control3","Answer_difficulty1","Answer_difficulty2","Answer_difficulty3","Answer_engagement1","Answer_engagement2","Answer_engagement3","Answer_gameJSON1","Answer_gameJSON2","Answer_gameJSON3","Answer_gamebreak1_gravHigh","Answer_gamebreak1_gravLow","Answer_gamebreak1_jumpChamber","Answer_gamebreak1_obSpeed","Answer_gamebreak1_playerSize","Answer_gamebreak1_speed","Answer_gamebreak2_gravHigh","Answer_gamebreak2_gravLow","Answer_gamebreak2_jumpChamber","Answer_gamebreak2_obSpeed","Answer_gamebreak2_playerSize","Answer_gamebreak2_speed","Answer_gamebreak3_gravHigh","Answer_gamebreak3_gravLow","Answer_gamebreak3_jumpChamber","Answer_gamebreak3_obSpeed","Answer_gamebreak3_playerSize","Answer_gamebreak3_speed","Answer_gamebroken1_true","Answer_gamebroken2_true","Answer_gamebroken3_true","Answer_genres_action","Answer_genres_adventure","Answer_genres_fps","Answer_genres_mmo","Answer_genres_moba","Answer_genres_mobile","Answer_genres_notGamer","Answer_genres_platformer","Answer_genres_rpg","Answer_genres_sport","Answer_genres_strategy","Answer_personality","Answer_ranking","Answer_stress1","Answer_stress2","Answer_stress3"
"3YZ7A3YHR5T07Y8GDKXEZPIDK9RS5V","2","3TVSS0C0E10YM1Y9PNUFNEMZBR9WTU","A8LBBPY53A3O3","Approved","","615","100% (1/1)","https://lukemjm.github.io/jumpy?h=119&w=5&s=3&g=0.56&iY=-14&l=2&cJE=false&oSI=0.51&id=1&t=60","https://lukemjm.github.io/jumpy?h=88&w=20&s=8&g=0.42&iY=-11&l=2&cJE=false&oSI=0.29&id=2&t=60","https://lukemjm.github.io/jumpy?h=53&w=36&s=9&g=0.36&iY=-12&l=1&cJE=true&oSI=0.27&id=3&t=60","NO","4","5","6","6","6","6","7","5","5","{
  ""height"": 119,
  ""width"": 5,
  ""moveSpeed"": 3,
  ""gravity"": 0.56,
  ""impulseY"": -14,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 14,
  ""attempts"": 3,
  ""keyPresses"": 33,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.51
}","{
  ""height"": 88,
  ""width"": 20,
  ""moveSpeed"": 8,
  ""gravity"": 0.42,
  ""impulseY"": -11,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 22,
  ""attempts"": 2,
  ""keyPresses"": 32,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.29
}","{
  ""height"": 53,
  ""width"": 36,
  ""moveSpeed"": 9,
  ""gravity"": 0.36,
  ""impulseY"": -12,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 19,
  ""attempts"": 3,
  ""keyPresses"": 26,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.27
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","personalityUnknown","321","6","7","7"
"3UQ1LLR26A8A9RP7O7RUVEK4KTKLAG","2","33OOO72IVHLP83S48WUEBKFWJBQCT0","A19Q5XT1LWYGVK","Approved","","646","100% (2/2)","https://lukemjm.github.io/jumpy?h=16&w=17&s=8&g=0.72&iY=-9&l=2&cJE=true&oSI=0.4&id=1&t=60","https://lukemjm.github.io/jumpy?h=39&w=50&s=5&g=0.68&iY=-15&l=2&cJE=true&oSI=0.55&id=2&t=60","https://lukemjm.github.io/jumpy?h=62&w=49&s=10&g=0.68&iY=-18&l=5&cJE=true&oSI=0.93&id=3&t=60","the game should be more player friendly, and the speed should be more realistic","1","6","4","10","4","7","10","5","2","{
  ""height"": 16,
  ""width"": 17,
  ""moveSpeed"": 8,
  ""gravity"": 0.72,
  ""impulseY"": -9,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 0,
  ""attempts"": 7,
  ""keyPresses"": 39,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.4
}","{
  ""height"": 39,
  ""width"": 50,
  ""moveSpeed"": 5,
  ""gravity"": 0.68,
  ""impulseY"": -15,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 13,
  ""attempts"": 4,
  ""keyPresses"": 84,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.55
}","{
  ""height"": 62,
  ""width"": 49,
  ""moveSpeed"": 10,
  ""gravity"": 0.68,
  ""impulseY"": -18,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 16,
  ""attempts"": 4,
  ""keyPresses"": 119,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.93
}","true","false","false","false","true","false","false","false","false","true","false","false","false","true","false","true","false","false","true","true","true","true","true","false","false","false","false","false","false","false","true","false","ENTP","3, 2, 1","10","1","10"
"3UQ1LLR26A8A9RP7O7RUVEK4KTKLAG","2","3X4MXAO0BGOL6MLHLYPKNZLHN6CRWC","AO3K51Z39MYN9","Approved","","502","100% (1/1)","https://lukemjm.github.io/jumpy?h=16&w=17&s=8&g=0.72&iY=-9&l=2&cJE=true&oSI=0.4&id=1&t=60","https://lukemjm.github.io/jumpy?h=39&w=50&s=5&g=0.68&iY=-15&l=2&cJE=true&oSI=0.55&id=2&t=60","https://lukemjm.github.io/jumpy?h=62&w=49&s=10&g=0.68&iY=-18&l=5&cJE=true&oSI=0.93&id=3&t=60","it is too fast. You did not msay that I can move during the jump (while in air). That seemed to be important. I discovered that in game 3. It is interesting game, but a frustrating because I could not perform well.","3","4","8","10","7","7","3","6","7","{
  ""height"": 16,
  ""width"": 17,
  ""moveSpeed"": 8,
  ""gravity"": 0.72,
  ""impulseY"": -9,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 0,
  ""attempts"": 8,
  ""keyPresses"": 34,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.4
}","{
  ""height"": 39,
  ""width"": 50,
  ""moveSpeed"": 5,
  ""gravity"": 0.68,
  ""impulseY"": -15,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 17,
  ""attempts"": 5,
  ""keyPresses"": 155,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.55
}","{
  ""height"": 62,
  ""width"": 49,
  ""moveSpeed"": 10,
  ""gravity"": 0.68,
  ""impulseY"": -18,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 11,
  ""attempts"": 4,
  ""keyPresses"": 87,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.93
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","ISTP","3, 2, 1","9","5","4"
"3FDWKV9VCN2EUILQUO90VSBNR12UM3","2","317HQ483I7SIQT9K3A4ODO7Z7YOIN7","A3PUOYB1OOB3BA","Approved","","426","100% (2/2)","https://lukemjm.github.io/jumpy?h=20&w=55&s=9&g=0.55&iY=-13&l=3&cJE=true&oSI=0.91&id=1&t=60","https://lukemjm.github.io/jumpy?h=48&w=55&s=8&g=0.47&iY=-17&l=1&cJE=false&oSI=0.91&id=2&t=60","https://lukemjm.github.io/jumpy?h=55&w=20&s=6&g=0.26&iY=-12&l=3&cJE=false&oSI=0.63&id=3&t=60","it was very interesting game.","6","8","8","4","4","7","8","9","10","{
  ""height"": 20,
  ""width"": 55,
  ""moveSpeed"": 9,
  ""gravity"": 0.55,
  ""impulseY"": -13,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 1,
  ""attempts"": 7,
  ""keyPresses"": 17,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.91
}","{
  ""height"": 48,
  ""width"": 55,
  ""moveSpeed"": 8,
  ""gravity"": 0.47,
  ""impulseY"": -17,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 2,
  ""attempts"": 12,
  ""keyPresses"": 16,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.91
}","{
  ""height"": 55,
  ""width"": 20,
  ""moveSpeed"": 6,
  ""gravity"": 0.26,
  ""impulseY"": -12,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 5,
  ""attempts"": 4,
  ""keyPresses"": 45,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.63
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","personalityUnknown","321","8","9","9"
"3FDWKV9VCN2EUILQUO90VSBNR12UM3","2","3JAOYWH7VI4ZRSDWN3IWN347JD1L9P","AGNXC4QSWHF9E","Approved","","318","100% (2/2)","https://lukemjm.github.io/jumpy?h=20&w=55&s=9&g=0.55&iY=-13&l=3&cJE=true&oSI=0.91&id=1&t=60","https://lukemjm.github.io/jumpy?h=48&w=55&s=8&g=0.47&iY=-17&l=1&cJE=false&oSI=0.91&id=2&t=60","https://lukemjm.github.io/jumpy?h=55&w=20&s=6&g=0.26&iY=-12&l=3&cJE=false&oSI=0.63&id=3&t=60","good","3","7","8","7","7","8","4","7","8","{
  ""height"": 20,
  ""width"": 55,
  ""moveSpeed"": 9,
  ""gravity"": 0.55,
  ""impulseY"": -13,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 0,
  ""attempts"": 7,
  ""keyPresses"": 29,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.91
}","{
  ""height"": 48,
  ""width"": 55,
  ""moveSpeed"": 8,
  ""gravity"": 0.47,
  ""impulseY"": -17,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 3,
  ""attempts"": 9,
  ""keyPresses"": 28,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.91
}","{
  ""height"": 55,
  ""width"": 20,
  ""moveSpeed"": 6,
  ""gravity"": 0.26,
  ""impulseY"": -12,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 4,
  ""keyPresses"": 36,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.63
}","false","false","false","true","false","false","false","false","true","true","false","false","false","false","true","true","false","false","true","true","true","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","1,2,3","5","7","9"
"3IKDQS3DQE0WC5EZNIQ89TI03SBIC1","2","323Q6SJS8IG666LJZ43Q57XB5URHFA","A3HLQWB5WTC7UL","Approved","","799","100% (6/6)","https://lukemjm.github.io/jumpy?h=76&w=12&s=6&g=0.22&iY=-18&l=1&cJE=false&oSI=0.72&id=1&t=60","https://lukemjm.github.io/jumpy?h=113&w=60&s=10&g=0.27&iY=-10&l=1&cJE=true&oSI=0.51&id=2&t=60","https://lukemjm.github.io/jumpy?h=85&w=13&s=2&g=0.53&iY=-15&l=5&cJE=true&oSI=0.22&id=3&t=60","","5","5","5","5","6","6","6","6","5","{
  ""height"": 76,
  ""width"": 12,
  ""moveSpeed"": 6,
  ""gravity"": 0.22,
  ""impulseY"": -18,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 14,
  ""attempts"": 3,
  ""keyPresses"": 299,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.72
}","{
  ""height"": 113,
  ""width"": 60,
  ""moveSpeed"": 10,
  ""gravity"": 0.27,
  ""impulseY"": -10,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 18,
  ""attempts"": 4,
  ""keyPresses"": 90,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.51
}","{
  ""height"": 85,
  ""width"": 13,
  ""moveSpeed"": 2,
  ""gravity"": 0.53,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 42,
  ""attempts"": 1,
  ""keyPresses"": 275,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.22
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","true","false","true","false","true","true","personalityUnknown","3, 2, 1","4","5","4"
"3IKDQS3DQE0WC5EZNIQ89TI03SBIC1","2","3OB0CAO74HPC6X2E4UVEUS4RB5DYHK","A371TFBL370YUF","Approved","","385","100% (1/1)","https://lukemjm.github.io/jumpy?h=76&w=12&s=6&g=0.22&iY=-18&l=1&cJE=false&oSI=0.72&id=1&t=60","https://lukemjm.github.io/jumpy?h=113&w=60&s=10&g=0.27&iY=-10&l=1&cJE=true&oSI=0.51&id=2&t=60","https://lukemjm.github.io/jumpy?h=85&w=13&s=2&g=0.53&iY=-15&l=5&cJE=true&oSI=0.22&id=3&t=60","","6","6","10","6","6","5","4","5","2","{
  ""height"": 76,
  ""width"": 12,
  ""moveSpeed"": 6,
  ""gravity"": 0.22,
  ""impulseY"": -18,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 5,
  ""attempts"": 8,
  ""keyPresses"": 17,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.72
}","{
  ""height"": 113,
  ""width"": 60,
  ""moveSpeed"": 10,
  ""gravity"": 0.27,
  ""impulseY"": -10,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 4,
  ""attempts"": 8,
  ""keyPresses"": 17,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.51
}","{
  ""height"": 85,
  ""width"": 13,
  ""moveSpeed"": 2,
  ""gravity"": 0.53,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 21,
  ""attempts"": 2,
  ""keyPresses"": 30,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.22
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","3, 2, 1","6","6","10"
"3G4VVJO6PZG6CPDRSQXQ69WKUFFPKX","2","38F5OAUN5NCTRD6DHL5EHFKU7667HU","AGNXC4QSWHF9E","Approved","","280","100% (2/2)","https://lukemjm.github.io/jumpy?h=58&w=36&s=2&g=0.67&iY=-16&l=3&cJE=true&oSI=0.73&id=1&t=60","https://lukemjm.github.io/jumpy?h=81&w=40&s=4&g=0.36&iY=-11&l=5&cJE=true&oSI=0.52&id=2&t=60","https://lukemjm.github.io/jumpy?h=81&w=23&s=3&g=0.5&iY=-12&l=5&cJE=false&oSI=1&id=3&t=60","good","8","8","8","8","7","8","9","8","9","{
  ""height"": 58,
  ""width"": 36,
  ""moveSpeed"": 2,
  ""gravity"": 0.67,
  ""impulseY"": -16,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 1,
  ""attempts"": 6,
  ""keyPresses"": 23,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.73
}","{
  ""height"": 81,
  ""width"": 40,
  ""moveSpeed"": 4,
  ""gravity"": 0.36,
  ""impulseY"": -11,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 6,
  ""attempts"": 4,
  ""keyPresses"": 21,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.52
}","{
  ""height"": 81,
  ""width"": 23,
  ""moveSpeed"": 3,
  ""gravity"": 0.5,
  ""impulseY"": -12,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 3,
  ""attempts"": 5,
  ""keyPresses"": 23,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 1
}","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","true","true","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","1,2,3","8","9","8"
"3G4VVJO6PZG6CPDRSQXQ69WKUFFPKX","2","3FE7TXL1LINZI58AUZBDU2VNNEPQ24","A15V2Z0JVLFIRS","Approved","","397","100% (1/1)","https://lukemjm.github.io/jumpy?h=58&w=36&s=2&g=0.67&iY=-16&l=3&cJE=true&oSI=0.73&id=1&t=60","https://lukemjm.github.io/jumpy?h=81&w=40&s=4&g=0.36&iY=-11&l=5&cJE=true&oSI=0.52&id=2&t=60","https://lukemjm.github.io/jumpy?h=81&w=23&s=3&g=0.5&iY=-12&l=5&cJE=false&oSI=1&id=3&t=60","very fun study","6","7","8","3","3","3","7","7","8","{
  ""height"": 58,
  ""width"": 36,
  ""moveSpeed"": 2,
  ""gravity"": 0.67,
  ""impulseY"": -16,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 11,
  ""attempts"": 4,
  ""keyPresses"": 33,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.73
}","{
  ""height"": 81,
  ""width"": 40,
  ""moveSpeed"": 4,
  ""gravity"": 0.36,
  ""impulseY"": -11,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 14,
  ""attempts"": 3,
  ""keyPresses"": 36,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.52
}","{
  ""height"": 81,
  ""width"": 23,
  ""moveSpeed"": 3,
  ""gravity"": 0.5,
  ""impulseY"": -12,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 10,
  ""attempts"": 4,
  ""keyPresses"": 42,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 1
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","true","false","false","false","true","true","personalityUnknown","3, 1, 2","3","3","2"
"3GONHBMNHVYVGHF00B88CKQ2TJHMZK","2","36U2A8VAG1Z38N3MAFYB7KKJ3MMKYF","AS90M5SRFWQ82","Approved","","321","100% (7/7)","https://lukemjm.github.io/jumpy?h=62&w=19&s=7&g=0.34&iY=-18&l=5&cJE=true&oSI=0.37&id=1&t=60","https://lukemjm.github.io/jumpy?h=49&w=14&s=5&g=0.65&iY=-12&l=3&cJE=true&oSI=0.97&id=2&t=60","https://lukemjm.github.io/jumpy?h=47&w=55&s=9&g=0.53&iY=-15&l=2&cJE=false&oSI=0.13&id=3&t=60","","8","6","7","3","7","8","9","7","5","{
  ""height"": 62,
  ""width"": 19,
  ""moveSpeed"": 7,
  ""gravity"": 0.34,
  ""impulseY"": -18,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 21,
  ""attempts"": 2,
  ""keyPresses"": 39,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.37
}","{
  ""height"": 49,
  ""width"": 14,
  ""moveSpeed"": 5,
  ""gravity"": 0.65,
  ""impulseY"": -12,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 6,
  ""attempts"": 5,
  ""keyPresses"": 70,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.97
}","{
  ""height"": 47,
  ""width"": 55,
  ""moveSpeed"": 9,
  ""gravity"": 0.53,
  ""impulseY"": -15,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 9,
  ""attempts"": 5,
  ""keyPresses"": 72,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.13
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","false","true","personalityUnknown","1,2,3","5","7","6"
"3GONHBMNHVYVGHF00B88CKQ2TJHMZK","2","3AMW0RGHOD2A7FWOG5U8ML8BTCJPNQ","AJ8WOVQ5FZ77Z","Approved","","398","100% (1/1)","https://lukemjm.github.io/jumpy?h=62&w=19&s=7&g=0.34&iY=-18&l=5&cJE=true&oSI=0.37&id=1&t=60","https://lukemjm.github.io/jumpy?h=49&w=14&s=5&g=0.65&iY=-12&l=3&cJE=true&oSI=0.97&id=2&t=60","https://lukemjm.github.io/jumpy?h=47&w=55&s=9&g=0.53&iY=-15&l=2&cJE=false&oSI=0.13&id=3&t=60","","5","6","6","6","7","5","5","5","6","{
  ""height"": 62,
  ""width"": 19,
  ""moveSpeed"": 7,
  ""gravity"": 0.34,
  ""impulseY"": -18,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 34,
  ""attempts"": 2,
  ""keyPresses"": 103,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.37
}","{
  ""height"": 49,
  ""width"": 14,
  ""moveSpeed"": 5,
  ""gravity"": 0.65,
  ""impulseY"": -12,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 11,
  ""attempts"": 4,
  ""keyPresses"": 118,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.97
}","{
  ""height"": 47,
  ""width"": 55,
  ""moveSpeed"": 9,
  ""gravity"": 0.53,
  ""impulseY"": -15,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 22,
  ""attempts"": 2,
  ""keyPresses"": 113,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.13
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","middle, worst, best","6","7","4"
"3QI9WAYOGQBWQ28UI37JRVWDG42S6B","3","3FTYUGLFSULXSTNS7W7RSAR0O8H5D3","AUNJG56RMQISI","Rejected","Unfortunately, you didn't click the yellow 'click here' button after playing all games and thus didn't unlock the game-specific surveys.","298","0% (0/2)","https://lukemjm.github.io/jumpy?h=18&w=15&s=7&g=0.28&iY=-11&l=3&cJE=true&oSI=0.24&id=1&t=60","https://lukemjm.github.io/jumpy?h=52&w=5&s=5&g=0.47&iY=-10&l=3&cJE=false&oSI=0.21&id=2&t=60","https://lukemjm.github.io/jumpy?h=91&w=22&s=6&g=0.63&iY=-14&l=5&cJE=true&oSI=0.57&id=3&t=60","Nice survey about game","1","1","1","1","1","1","1","1","1","","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","true","false","false","false","true","false","personalityUnknown","2","1","1","1"
"3QI9WAYOGQBWQ28UI37JRVWDG42S6B","3","3KB8R4ZV1E72TTESAWZC1HUPBX2GBA","A30IWGT4TGYPEF","Approved","","643","100% (1/1)","https://lukemjm.github.io/jumpy?h=18&w=15&s=7&g=0.28&iY=-11&l=3&cJE=true&oSI=0.24&id=1&t=60","https://lukemjm.github.io/jumpy?h=52&w=5&s=5&g=0.47&iY=-10&l=3&cJE=false&oSI=0.21&id=2&t=60","https://lukemjm.github.io/jumpy?h=91&w=22&s=6&g=0.63&iY=-14&l=5&cJE=true&oSI=0.57&id=3&t=60","nice","6","7","7","4","4","3","8","8","10","{
  ""height"": 18,
  ""width"": 15,
  ""moveSpeed"": 7,
  ""gravity"": 0.28,
  ""impulseY"": -11,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 12,
  ""attempts"": 3,
  ""keyPresses"": 96,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.24
}","{
  ""height"": 52,
  ""width"": 5,
  ""moveSpeed"": 5,
  ""gravity"": 0.47,
  ""impulseY"": -10,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 2,
  ""attempts"": 5,
  ""keyPresses"": 105,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.21
}","{
  ""height"": 91,
  ""width"": 22,
  ""moveSpeed"": 6,
  ""gravity"": 0.63,
  ""impulseY"": -14,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 4,
  ""attempts"": 4,
  ""keyPresses"": 89,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.57
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","ESTJ","1","4","4","3"
"3QI9WAYOGQBWQ28UI37JRVWDG42S6B","3","3TU5ZICBRD1A4KAZAGKE4T8Q9D8Q8W","A129YKC8H0IPT6","Approved","","282","100% (1/1)","https://lukemjm.github.io/jumpy?h=18&w=15&s=7&g=0.28&iY=-11&l=3&cJE=true&oSI=0.24&id=1&t=60","https://lukemjm.github.io/jumpy?h=52&w=5&s=5&g=0.47&iY=-10&l=3&cJE=false&oSI=0.21&id=2&t=60","https://lukemjm.github.io/jumpy?h=91&w=22&s=6&g=0.63&iY=-14&l=5&cJE=true&oSI=0.57&id=3&t=60","","7","4","7","5","8","8","6","4","4","{
  ""height"": 18,
  ""width"": 15,
  ""moveSpeed"": 7,
  ""gravity"": 0.28,
  ""impulseY"": -11,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 13,
  ""attempts"": 2,
  ""keyPresses"": 70,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.24
}","{
  ""height"": 52,
  ""width"": 5,
  ""moveSpeed"": 5,
  ""gravity"": 0.47,
  ""impulseY"": -10,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 14,
  ""attempts"": 2,
  ""keyPresses"": 78,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.21
}","{
  ""height"": 91,
  ""width"": 22,
  ""moveSpeed"": 6,
  ""gravity"": 0.63,
  ""impulseY"": -14,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 20,
  ""attempts"": 3,
  ""keyPresses"": 77,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.57
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","INTJ","1,3,2","5","8","8"
"3D42WVSDH8VP5HDEI22C3NXRQO1FYF","2","3A0EX8ZRN8O2FKZS42LI8H1TGSABYJ","A360TGF32YFY4G","Approved","","383","100% (1/1)","https://lukemjm.github.io/jumpy?h=26&w=21&s=4&g=0.62&iY=-11&l=1&cJE=true&oSI=0.42&id=1&t=60","https://lukemjm.github.io/jumpy?h=64&w=9&s=3&g=0.28&iY=-14&l=2&cJE=false&oSI=0.2&id=2&t=60","https://lukemjm.github.io/jumpy?h=26&w=39&s=3&g=0.42&iY=-12&l=4&cJE=false&oSI=0.94&id=3&t=60","","10","7","1","5","4","1","2","6","3","{
  ""height"": 26,
  ""width"": 21,
  ""moveSpeed"": 4,
  ""gravity"": 0.62,
  ""impulseY"": -11,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 14,
  ""attempts"": 5,
  ""keyPresses"": 69,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.42
}","{
  ""height"": 64,
  ""width"": 9,
  ""moveSpeed"": 3,
  ""gravity"": 0.28,
  ""impulseY"": -14,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 25,
  ""attempts"": 2,
  ""keyPresses"": 94,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.2
}","{
  ""height"": 26,
  ""width"": 39,
  ""moveSpeed"": 3,
  ""gravity"": 0.42,
  ""impulseY"": -12,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 23,
  ""attempts"": 3,
  ""keyPresses"": 158,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.94
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","true","false","true","ISFP","1,3,2","6","3","6"
